district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
土城區,房地(土地+建物),新北市土城區裕生路67巷2弄1~30號,23.5,住,,,1080708,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691014,80.59,3,2,1,有,無,8000000,99268,,0,0,,RPTRMLTLPHOFFAF07CA
板橋區,房地(土地+建物),新北市板橋區滿平二街10巷1~30號,18.83,住,,,1080619,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.33,3,1,1,有,無,5200000,64733,,0,0,含增建或未登記建物。;,RPVQMLKMPHOFFAF98CA
土城區,房地(土地+建物),新北市土城區金城路三段33巷12弄1~30號,27.63,住,,,1080625,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731114,97.04,3,2,2,有,無,7980000,82234,,0,0,,RPQNMLPJQHOFFAF48CA
土城區,房地(土地+建物),新北市土城區興城路47巷1~30號,30.6,住,,,1080705,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770201,111.82,3,2,1,有,無,8250000,73779,,0,0,,RPWOMLNKQHOFFAF09CA
林口區,房地(土地+建物)+車位,新北市林口區東明二街91~120號,128.05,住,,,1080709,土地4建物1車位2,一層，二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031216,370.93,3,2,3,有,無,39300000,105950,坡道平面,0,0,,RPOTMLQLPHOFFBF56CA
新莊區,房地(土地+建物),新北市新莊區中正路新建巷22弄1~30號,20.89,住,,,1080615,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690311,83.04,2,1,1,有,無,5300000,63825,,0,0,,RPVQMLMJQHOFFBF09CA
新店區,房地(土地+建物),新北市新店區玫瑰路66巷1~30號,27.83,其他,,,1080620,土地9建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750114,81.77,3,2,1,有,有,5000000,61147,,0,0,,RPOPMLQLPHOFFCF88CA
新店區,房地(土地+建物),新北市新店區安康路二段173巷1~30號,73.54,住,,,1080716,土地2建物1車位0,一層，地下一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,810123,238.18,3,2,2,有,無,15900000,66756,,0,0,,RPRNMLKMPHOFFCF48CA
新店區,房地(土地+建物),新北市新店區安康路二段91~120號,28.59,住,,,1080701,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740509,103.09,3,2,2,有,無,7500000,72752,,0,0,,RPOPMLKMPHOFFCF38CA
新店區,房地(土地+建物),新北市新店區安康路二段121~150號,24.13,住,,,1080624,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740509,97.02,3,2,2,有,無,6300000,64935,,0,0,,RPPOMLTLPHOFFCF56CA
新店區,房地(土地+建物),新北市新店區中正路121~150號,31.47,住,,,1080719,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670119,133.92,4,2,2,有,無,15500000,115741,,0,0,,RPPOMLQJQHOFFCF78CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷22弄1~30號,32.96,住,,,1080623,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780311,106.16,3,2,1,有,無,4750000,44744,,0,0,,RPQNMLSLQHOFFEF76CA
蘆洲區,房地(土地+建物),新北市蘆洲區民義街9巷1~30號,37.19,住,,,1080628,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700907,137,3,1,1,有,無,11500000,83942,,0,0,,RPPPMLLMPHOFFGF98CA
中和區,房地(土地+建物),新北市中和區員山路423巷1~30號,30.01,住,,,1080606,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720601,95.6,3,2,2,有,無,11400000,119247,,0,0,含增建或未登記建物。;,RPXOMLTLPHOFFHF87CA
中和區,房地(土地+建物),新北市中和區員山路611巷6弄1~30號,29.96,工,,,1080627,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,740121,107.89,2,1,1,有,無,8200000,76003,,0,0,含增建或未登記建物。;,RPWRMLMJQHOFFHF27CA
中和區,房地(土地+建物),新北市中和區圓通路211~240號,45.83,住,,,1080702,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770505,133.31,4,2,2,有,無,13800000,103518,,0,0,,RPXOMLRJQHOFFHF57CA
中和區,房地(土地+建物),新北市中和區秀朗路三段128巷1~30號,34.28,住,,,1080621,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700120,104.64,3,2,2,有,無,10150000,96999,,0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLNLQHOFFHF56CA
樹林區,房地(土地+建物),新北市樹林區光興街376巷1~30號,39.43,,山坡地保育區,丙種建築用地,1080718,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860815,98.05,3,1,1,有,無,3500000,35696,,0,0,親友、員工或其他特殊關係間之交易。;,RPRTMLNKQHOFFIF27CA
新店區,房地(土地+建物),新北市新店區如意街5巷1~30號,22.79,住,,,1080701,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720208,63.72,2,1,1,有,無,2350000,36880,,0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLOKQHOFFCF68DA
新店區,房地(土地+建物),新北市新店區永業路1~30號,36.31,住,,,1080622,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760505,130.54,5,3,3,有,無,8500000,65114,,0,0,含增建或未登記建物。,RPOOMLTLPHOFFCF56DA
汐止區,房地(土地+建物),新北市汐止區樟樹一路141巷1~30號,22.55,商,,,1080616,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751016,82.41,3,2,1,有,無,6800000,82514,,0,0,含增建或未登記建物。,RPWPMLMJQHOFFDF76DA
三重區,房地(土地+建物),新北市三重區正義南路105巷1~30號,29.51,住,,,1080630,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690718,105,6,4,3,有,無,8250000,78571,,0,0,含增建或未登記建物。,RPPRMLLMPHOFFGF66DA
三重區,房地(土地+建物),新北市三重區車路頭街51巷1~30號,10.4,住,,,1080719,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,730724,39.22,0,0,0,無,無,4800000,122387,,0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLTLPHOFFGF17EA
蘆洲區,房地(土地+建物),新北市蘆洲區永安南路二段331~360號,34.37,住,,,1080718,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770615,120.15,4,2,2,有,無,9000000,74906,,0,0,,RPSPMLTLPHOFFGF57EA
板橋區,房地(土地+建物),新北市板橋區長江路一段48巷4弄1~30號,24.8,住,,,1080702,土地2建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.68,0,0,0,無,無,11000000,119983,,0,0,"增建部分同主建物一併移轉,撤銷原申報書序號A1FA10807300200",RPRQMLKMQHOFFAF88EA
林口區,房地(土地+建物)+車位,新北市林口區福林路52巷31~60號,0.07,住,,,1080719,土地1建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,980320,0.16,4,2,2,有,無,8720,0,一樓平面,0,0,親友、員工或其他特殊關係間之交易。;,RPXQMLLJQHOFFBF76EA
新莊區,房地(土地+建物),新北市新莊區公園一路61~90號,8.69,住,,,1080717,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760611,32.05,2,1,1,有,無,3000000,93604,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQJQHOFFBF78EA
樹林區,房地(土地+建物),新北市樹林區日新街91~120號,27,商,,,1080531,土地2建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.59,10,1,10,有,無,8860000,80116,,0,0,含增建或未登記建物。,RPOOMLLJQHOFFIF88DA
五股區,房地(土地+建物),新北市五股區西雲路31~60號,21.25,住,,,1080703,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,800315,77.6,3,2,2,有,無,5080000,65464,,0,0,含增建或未登記建物。,RPVQMLLJQHOFFBF09DA
樹林區,房地(土地+建物),新北市樹林區啟智街151~180號,29,住,,,1080623,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710218,83.12,3,1,1,有,無,5260000,63282,,0,0,,RPQRMLQJQHOFFIF17CA
樹林區,房地(土地+建物),新北市樹林區樹新路211~240號,17.81,住,,,1080514,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720124,59.89,3,2,2,有,無,4150000,69294,,0,0,含增建或未登記建物。;,RPQOMLMJQHOFFIF09CA
樹林區,房地(土地+建物),新北市樹林區保安街二段271~300號,23.62,住,,,1080627,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,85.47,3,2,2,有,無,6500000,76050,,0,0,,RPWRMLMJQHOFFIF37CA
中和區,房地(土地+建物),新北市中和區民利街151~180號,47.67,住,,,1080605,土地6建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781115,181.67,4,2,3,有,有,12000000,66054,,0,0,,RPOOMLTKQHOFFHF96CA
永和區,房地(土地+建物),新北市永和區保安路125巷1弄1~30號,24.63,住,,,1080614,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671107,86.36,3,2,1,有,無,7500000,86846,,0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLQKQHOFFHF17CA
中和區,房地(土地+建物),新北市中和區南山路81巷31~60號,24.24,住,,,1080706,土地2建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671028,91.68,4,2,2,有,無,15800000,172339,,0,0,,RPPQMLMKQHOFFHF56CA
中和區,房地(土地+建物)+車位,新北市中和區圓通路367巷33弄121~150號,97.84,其他,,,1080609,土地4建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,見其他登記事項,980806,156.01,2,2,2,有,有,13000000,83328,坡道平面,29.8,0,,RPUPMLPJQHOFFHF17CA
中和區,房地(土地+建物),新北市中和區連城路421~450號,22.44,住,,,1080627,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,930903,106.74,2,2,2,有,無,8500000,79633,,0,0,含增建或未登記建物。,RPQNMLKMPHOFFHF88CA
永和區,房地(土地+建物),新北市永和區保福路二段163巷13弄1~30號,29.31,住,,,1080624,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750523,106.42,3,2,2,有,無,9800000,92088,,0,0,含增建或未登記建物。;,RPUNMLKMPHOFFHF66CA
蘆洲區,房地(土地+建物),新北市蘆洲區中山一路271~300號,20.36,住,,,1080607,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750529,83.15,0,0,0,無,無,6500000,78172,,0,0,含增建或未登記建物。;,RPVOMLPJQHOFFGF07CA
三重區,房地(土地+建物),新北市三重區大同北路267巷1~30號,22.38,住,,,1080623,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050203,84.77,2,2,1,有,有,9100000,107349,,0,0,,RPPPMLLJQHOFFGF78CA
蘆洲區,房地(土地+建物),新北市蘆洲區中山二路46巷25弄1~30號,22.87,住,,,1080625,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,701224,91,3,2,2,有,無,12100000,132967,,0,0,含增建或未登記建物。;,RPRNMLKMPHOFFGF88CA
蘆洲區,房地(土地+建物),新北市蘆洲區中正路263巷1~30號,33.33,住,,,1080518,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740108,110.67,3,2,2,有,無,8420000,76082,,0,0,含增建或未登記建物。;,RPXOMLKMPHOFFGF96CA
瑞芳區,房地(土地+建物),新北市瑞芳區員山子路員山巷31~60號,27.21,,鄉村區,乙種建築用地,1080628,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,871124,81.9,7,2,2,有,有,1100000,13431,,0,0,,RPUNMLOKQHOFFFF76CA
瑞芳區,房地(土地+建物)+車位,新北市瑞芳區逢甲路31~60號,24.97,商,,,1080702,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841125,128.18,0,0,0,無,無,3800000,29646,升降機械,0,0,,RPPNMLMLQHOFFFF78CA
淡水區,房地(土地+建物),新北市淡水區北新路182巷5弄1~30號,6.59,住,,,1080604,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,780310,28.46,1,1,1,有,無,1700000,59733,,0,0,,RPPOMLKMPHOFFEF58CA
汐止區,房地(土地+建物),新北市汐止區民族六街4巷1~30號,23.54,住,,,1080603,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701219,82.91,3,1,1,有,無,8000000,96490,,0,0,,RPWOMLQLQHOFFDF17CA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段228巷31弄1~30號,41.39,,山坡地保育區,丙種建築用地,1080712,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840824,101.98,3,2,2,有,有,5500000,53932,,0,0,,RPTRMLMKQHOFFDF66CA
新店區,房地(土地+建物),新北市新店區五?路63巷1~30號,52.95,其他,,,1080715,土地6建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700528,101.72,3,2,2,有,無,8600000,84546,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLTKQHOFFCF09CA
新莊區,房地(土地+建物),新北市新莊區天祥街47巷4弄1~30號,24,住,,,1080706,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721205,79.28,3,2,1,有,無,5800000,73158,,0,0,,RPVSMLTLPHOFFBF47CA
